district,crop,soil_type,N,P,K,ph,temperature,humidity,rainfall,label
Thiruvananthapuram,Coconut,sandy,52.0,13.0,47.0,6.391366773359116,29.153740692336616,74.20014064370942,223.9231919848249,Coconut
Thiruvananthapuram,Coconut,sandy,52.0,15.0,45.0,5.945706598993877,24.236118212235112,84.82080657066689,151.14926621972063,Coconut
Thiruvananthapuram,Coconut,sandy,42.0,19.0,41.0,6.109525773462536,26.427702464458903,89.01642785563538,184.09979981558917,Coconut
Thiruvananthapuram,Coconut,sandy,31.0,24.0,25.0,6.030723928852471,26.554316211835147,73.841718909521,209.5016823490776,Coconut
Thiruvananthapuram,Coconut,sandy,49.0,25.0,28.0,5.876300730199353,29.928943670727776,70.08362246431685,186.9455107944781,Coconut
Thiruvananthapuram,Coconut,sandy,52.0,22.0,55.0,5.63321793390978,29.548780205796582,70.80975537004966,197.03396836656867,Coconut
Thiruvananthapuram,Coconut,sandy,42.0,20.0,32.0,5.656241584475826,25.576360216228775,74.23292782916118,225.21619290170773,Coconut
Thiruvananthapuram,Coconut,sandy,40.0,11.0,46.0,5.903976264631005,26.11428214523693,83.75653798924712,242.69239727703155,Coconut
Thiruvananthapuram,Coconut,sandy,46.0,14.0,39.0,5.76274484787302,26.875321125097244,84.7645619262124,223.18503641975764,Coconut
Thiruvananthapuram,Coconut,sandy,40.0,20.0,34.0,6.075900148602908,28.4679350497698,83.24461847039474,211.9250654211829,Coconut
Thiruvananthapuram,Coconut,sandy,47.0,12.0,33.0,6.197631636510549,27.892468292931355,89.17304551563812,191.05000640243384,Coconut
Thiruvananthapuram,Coconut,sandy,55.0,17.0,38.0,6.398541961362128,27.933301825492897,89.43906965989531,154.6818918438131,Coconut
Thiruvananthapuram,Coconut,sandy,52.0,21.0,32.0,6.2408041371217,24.20284113812083,82.42958626565299,209.8133431630471,Coconut
Thiruvananthapuram,Coconut,sandy,47.0,13.0,55.0,6.407485383583273,25.94094438249287,88.27627394870989,158.81229485654552,Coconut
Thiruvananthapuram,Coconut,sandy,49.0,18.0,44.0,6.404754329969303,24.471477785148327,89.40786537981694,224.72644919619987,Coconut
Thiruvananthapuram,Coconut,sandy,41.0,27.0,26.0,6.0631449316572175,27.79673800152655,81.40009590828494,246.2929433130328,Coconut
Thiruvananthapuram,Coconut,sandy,41.0,25.0,26.0,5.513467301741387,29.930626084674326,78.03186059182494,179.59515943778774,Coconut
Thiruvananthapuram,Coconut,sandy,42.0,30.0,31.0,5.719103999808686,29.33850919009425,77.43321779284604,233.24924244910247,Coconut
Thiruvananthapuram,Coconut,sandy,48.0,24.0,55.0,6.139669601443028,27.595415632289363,86.97356267049128,199.69778165345724,Coconut
Thiruvananthapuram,Coconut,sandy,40.0,23.0,53.0,6.391142070578493,27.224526767198068,77.42531453667407,235.52111739379603,Coconut
Thiruvananthapuram,Coconut,sandy,28.0,23.0,50.0,6.096025584111455,24.506212350846727,77.97035703933436,188.98471191662716,Coconut
Thiruvananthapuram,Coconut,sandy,44.0,27.0,49.0,6.382785937110854,26.94754904784267,78.50559028400048,209.0594058942336,Coconut
Thiruvananthapuram,Coconut,sandy,25.0,23.0,50.0,6.213405007846485,28.242985021314496,80.68199179378283,243.90236723372567,Coconut
Thiruvananthapuram,Coconut,sandy,52.0,25.0,31.0,6.413864846308604,26.538923613813928,75.79001933692558,175.0263411362012,Coconut
Thiruvananthapuram,Coconut,sandy,41.0,11.0,38.0,5.5395824364964765,25.78213554226935,86.10912414194419,201.0003333759656,Coconut
Thiruvananthapuram,Coconut,sandy,43.0,11.0,32.0,6.166187086990039,28.673466556021506,74.85689989778552,217.0246759761844,Coconut
Thiruvananthapuram,Coconut,sandy,32.0,30.0,39.0,6.456732065966867,27.831748278868577,71.50050719454234,215.00738821742533,Coconut
Thiruvananthapuram,Coconut,sandy,30.0,23.0,49.0,6.205709978952839,28.40391660727017,73.11084961584059,247.7661708809431,Coconut
Thiruvananthapuram,Coconut,sandy,38.0,30.0,30.0,5.817360498961047,29.99254497850804,76.0501735984681,209.3874411941748,Coconut
Thiruvananthapuram,Coconut,sandy,49.0,12.0,37.0,6.321495671324045,29.277978983278054,77.31063351702606,159.52671681867582,Coconut
Thiruvananthapuram,Coconut,sandy,30.0,14.0,40.0,5.715266175221573,28.19877031629406,70.91784594656626,176.85601767344642,Coconut
Thiruvananthapuram,Coconut,sandy,40.0,25.0,45.0,5.794366604871508,28.925395702198603,83.14588750761686,150.74640335552132,Coconut
Thiruvananthapuram,Coconut,sandy,46.0,24.0,53.0,5.972180617392798,25.825611588300674,74.92694939036512,215.94468351339344,Coconut
Thiruvananthapuram,Coconut,sandy,48.0,23.0,46.0,6.31223949323968,28.538140877712472,72.89736038392891,203.3510115488569,Coconut
Thiruvananthapuram,Coconut,sandy,54.0,25.0,46.0,6.1111971578872,29.720460795637468,71.41310204821437,208.9786642519201,Coconut
Thiruvananthapuram,Coconut,sandy,46.0,20.0,29.0,6.223620982546524,29.92749101386336,81.30527047662653,152.1128093976772,Coconut
Thiruvananthapuram,Coconut,sandy,26.0,11.0,25.0,6.180887626639939,28.928987319482182,80.1006008623714,176.64033145437392,Coconut
Thiruvananthapuram,Coconut,sandy,33.0,20.0,46.0,6.498837473290092,28.32878745252211,72.96565678223759,177.87930303886031,Coconut
Thiruvananthapuram,Coconut,sandy,51.0,17.0,43.0,5.826872478586491,25.95530651185466,88.80463222162284,153.39859078554963,Coconut
Thiruvananthapuram,Coconut,sandy,27.0,25.0,50.0,5.861417685508132,28.88778330208388,80.13466723614218,179.77506874406265,Coconut
Thiruvananthapuram,Coconut,sandy,30.0,13.0,46.0,6.428393576820405,24.792645612667982,89.18716786141054,213.6688644059028,Coconut
Thiruvananthapuram,Coconut,sandy,33.0,13.0,42.0,6.181569134162452,28.683552481887965,76.12874305696862,177.87901329108468,Coconut
Thiruvananthapuram,Coconut,sandy,28.0,12.0,25.0,6.18892566498584,24.59249535601833,87.4705822125294,237.7714122707736,Coconut
Thiruvananthapuram,Coconut,sandy,32.0,26.0,25.0,6.452282778074275,27.82250970810836,82.22918644527641,157.0843549810144,Coconut
Thiruvananthapuram,Coconut,sandy,48.0,14.0,51.0,5.658772522143743,25.1316292794192,83.84560708165175,169.87424428283842,Coconut
Thiruvananthapuram,Coconut,sandy,32.0,11.0,42.0,5.662417395995317,27.899624682803086,85.38779499176117,177.44744155689946,Coconut
Thiruvananthapuram,Coconut,sandy,28.0,18.0,36.0,5.598653148660865,28.740176486347934,78.2664470139049,223.8180046693787,Coconut
Thiruvananthapuram,Coconut,sandy,46.0,18.0,40.0,5.698499370731273,27.37802335820077,87.84084235536625,170.4551532260913,Coconut
Thiruvananthapuram,Coconut,sandy,49.0,27.0,26.0,5.708715327595956,27.19068116795541,82.91939984205612,167.47061648248524,Coconut
Thiruvananthapuram,Coconut,sandy,25.0,17.0,38.0,5.893152004810853,29.376595187626897,72.17410487598892,174.4093996625167,Coconut
Thiruvananthapuram,Coconut,sandy,43.0,27.0,49.0,5.747499573776438,25.092308338129705,80.31300750108733,198.22925963665267,Coconut
Thiruvananthapuram,Coconut,sandy,43.0,28.0,36.0,5.980918374298898,27.0175273259477,89.33740938737184,169.70088906953887,Coconut
Thiruvananthapuram,Coconut,sandy,49.0,11.0,44.0,5.657783537847471,25.337339584754915,81.98437671462236,170.56339703709466,Coconut
Thiruvananthapuram,Coconut,sandy,30.0,11.0,36.0,6.284097596023888,24.146622981903203,86.3917849800315,230.2452372618088,Coconut
Thiruvananthapuram,Coconut,sandy,38.0,11.0,27.0,6.258347939654339,27.955877443997373,86.80039039390915,163.06773979683055,Coconut
Thiruvananthapuram,Coconut,sandy,37.0,21.0,47.0,5.515297934067705,26.71615201338888,83.40759160866449,178.07376550671032,Coconut
Thiruvananthapuram,Coconut,sandy,25.0,14.0,44.0,5.809611479362556,29.791443682348785,73.76534389763607,230.7133198586792,Coconut
Thiruvananthapuram,Coconut,sandy,31.0,16.0,41.0,6.11404391832928,28.433115110974725,77.14723080585658,212.3255799023363,Coconut
Thiruvananthapuram,Coconut,sandy,32.0,20.0,39.0,5.715730862710831,28.60515542890464,83.14413301316006,195.53682386911623,Coconut
Thiruvananthapuram,Coconut,sandy,54.0,25.0,28.0,6.205761073676366,28.586097362604733,89.89906528141394,192.93543973862643,Coconut
Thiruvananthapuram,Coconut,sandy,54.0,11.0,47.0,6.298186346922214,29.151196906675967,71.15934972638763,167.4486141095228,Coconut
Thiruvananthapuram,Coconut,sandy,40.0,16.0,36.0,5.62052786674477,27.65815554182513,80.95404680501773,227.1787965672784,Coconut
Thiruvananthapuram,Coconut,sandy,32.0,28.0,50.0,5.771101004133232,27.77765611525337,85.01826106509142,217.18419592169343,Coconut
Thiruvananthapuram,Coconut,sandy,30.0,21.0,47.0,5.758376642702233,24.214476982930897,81.84045387848444,166.75209438038155,Coconut
Thiruvananthapuram,Coconut,sandy,45.0,17.0,28.0,6.076765518466399,28.672419858003003,70.32801008130522,218.69128363771503,Coconut
Thiruvananthapuram,Coconut,sandy,26.0,27.0,28.0,6.029463753229322,27.090345352260595,70.29015458109617,234.5529144046412,Coconut
Thiruvananthapuram,Coconut,sandy,29.0,11.0,41.0,5.692924839502477,24.57663186079656,84.3832127911114,186.17086521842012,Coconut
Thiruvananthapuram,Coconut,sandy,47.0,14.0,35.0,6.025929502200431,28.865326360879664,75.18199246737204,247.76672699507023,Coconut
Thiruvananthapuram,Coconut,sandy,55.0,13.0,52.0,5.965442604727297,27.19575735994736,81.79016887014086,170.91114434296216,Coconut
Thiruvananthapuram,Coconut,sandy,46.0,22.0,44.0,6.012241031055097,27.846403038601903,85.54654857524432,194.505177411293,Coconut
Thiruvananthapuram,Coconut,sandy,36.0,12.0,41.0,6.112321436895294,26.105947974965662,71.6478985017791,227.6327682349057,Coconut
Thiruvananthapuram,Coconut,sandy,37.0,13.0,46.0,6.099009858570737,28.6389407252484,73.38440341395545,230.18341492536413,Coconut
Thiruvananthapuram,Coconut,sandy,26.0,20.0,31.0,5.896259730706696,25.137142621170256,86.69584328313711,209.1111999182525,Coconut
Thiruvananthapuram,Coconut,sandy,52.0,25.0,55.0,6.452711860873351,26.665883361009715,80.77580832866906,194.32955859208863,Coconut
Thiruvananthapuram,Coconut,sandy,25.0,13.0,31.0,5.87572276525081,26.541034533300103,87.68596318696294,153.5044939120454,Coconut
Thiruvananthapuram,Coconut,sandy,28.0,23.0,29.0,5.961220646716177,26.228381434452874,70.18079462174612,160.40773224956402,Coconut
Thiruvananthapuram,Coconut,sandy,53.0,27.0,52.0,5.716253370398125,27.929861241398783,78.19767625139848,153.9436501176703,Coconut
Thiruvananthapuram,Coconut,sandy,26.0,18.0,39.0,5.560694328577976,24.643292268903654,76.79623734451134,183.6694497787869,Coconut
Thiruvananthapuram,Coconut,sandy,37.0,12.0,53.0,5.840303941809226,24.708302931727783,70.09149912559484,217.8266052169796,Coconut
Thiruvananthapuram,Coconut,sandy,41.0,19.0,37.0,6.27361252985432,29.263808124551403,75.24399544641504,173.3009916211493,Coconut
Thiruvananthapuram,Coconut,sandy,27.0,10.0,54.0,5.609335465882883,24.02380944956832,74.28562595360418,185.55902000937647,Coconut
Thiruvananthapuram,Coconut,sandy,28.0,11.0,37.0,5.927973981519969,29.017010778957413,87.914490011943,221.5908927467148,Coconut
Thiruvananthapuram,Coconut,sandy,55.0,21.0,49.0,6.307318366123418,27.657680624339505,79.32462257891815,199.2496540155708,Coconut
Thiruvananthapuram,Coconut,sandy,43.0,21.0,41.0,6.482764028128756,27.183906596187175,77.09224222416384,240.4123188860492,Coconut
Thiruvananthapuram,Coconut,sandy,55.0,28.0,38.0,6.329976748622875,29.76511869497776,84.94075477868881,225.59908522650824,Coconut
Thiruvananthapuram,Coconut,sandy,29.0,15.0,39.0,5.816491028891416,24.306496180947256,75.66637726792577,228.2817177801549,Coconut
Thiruvananthapuram,Coconut,sandy,30.0,22.0,25.0,5.930469646663591,25.65773090851262,80.68597215358469,202.2070467502001,Coconut
Thiruvananthapuram,Coconut,sandy,53.0,13.0,42.0,6.401911636731953,24.62279739077893,75.05837555410228,210.0594075131828,Coconut
Thiruvananthapuram,Coconut,sandy,54.0,23.0,52.0,6.041353006246732,29.812062272476577,71.52576240059089,185.39975200121825,Coconut
Thiruvananthapuram,Coconut,sandy,37.0,26.0,32.0,5.933809920220978,28.685331354595974,71.76567773633259,231.85845795002365,Coconut
Thiruvananthapuram,Coconut,sandy,54.0,17.0,36.0,6.207175654821907,28.242039697618363,82.43654772965188,242.33631910460355,Coconut
Thiruvananthapuram,Coconut,sandy,40.0,15.0,50.0,6.192894595010037,29.4144153301323,77.31754162451868,168.0086324101407,Coconut
Thiruvananthapuram,Coconut,sandy,33.0,14.0,40.0,6.476598511734348,24.04640425310625,78.18022664484343,200.98170162183183,Coconut
Thiruvananthapuram,Coconut,sandy,46.0,26.0,45.0,6.315410578337511,27.524838798319035,73.14333173416489,232.8592855455263,Coconut
Thiruvananthapuram,Coconut,sandy,50.0,12.0,29.0,6.346497873828544,26.988020482985945,81.28200264199468,230.3512620662989,Coconut
Thiruvananthapuram,Coconut,sandy,38.0,14.0,51.0,6.112822273707346,29.29742005159356,89.5524104238024,177.22974705089493,Coconut
Thiruvananthapuram,Coconut,sandy,27.0,28.0,25.0,6.224790472690996,26.47819309338535,88.78755363877536,242.08154074340013,Coconut
Thiruvananthapuram,Coconut,sandy,32.0,23.0,31.0,5.908480092695957,26.56707033622165,70.6624049410383,182.615755635814,Coconut
Thiruvananthapuram,Coconut,sandy,27.0,30.0,41.0,6.4353453623132495,28.92082174858429,89.27497075880822,243.6461333427344,Coconut
Thiruvananthapuram,Coconut,sandy,31.0,24.0,41.0,5.947993177122307,25.70942335876728,76.45333130660752,242.96558835306848,Coconut
Thiruvananthapuram,Coconut,sandy,47.0,14.0,52.0,6.15642222638335,26.40524559611993,82.24523176280097,192.8692524136788,Coconut
Thiruvananthapuram,Coconut,sandy,27.0,25.0,44.0,5.804628923980841,29.39910520130709,71.02288137850513,212.05522760755468,Coconut
Thiruvananthapuram,Coconut,sandy,34.0,25.0,29.0,5.990551063067021,29.285375274052125,88.00826604401344,241.78852739207176,Coconut
Thiruvananthapuram,Coconut,sandy,50.0,13.0,27.0,6.036885581602248,26.44784528642161,73.25685199803631,206.04607424016908,Coconut
Thiruvananthapuram,Coconut,sandy,41.0,30.0,31.0,6.175704487047297,25.39743745684729,74.98795694984607,178.9036415168031,Coconut
Thiruvananthapuram,Coconut,sandy,28.0,29.0,32.0,5.643241492497093,26.630530203131308,77.52027578544283,155.6085483979131,Coconut
Thiruvananthapuram,Coconut,sandy,30.0,23.0,55.0,5.609780749859342,25.97169249195641,83.1882622616121,229.9291097213016,Coconut
Thiruvananthapuram,Coconut,sandy,30.0,24.0,34.0,5.945645277593566,24.095971154057317,71.43739898734593,211.8786016503913,Coconut
Thiruvananthapuram,Coconut,sandy,27.0,26.0,36.0,5.868877792302882,27.20087236182379,79.16906173432874,227.8179246715252,Coconut
Thiruvananthapuram,Coconut,sandy,33.0,22.0,49.0,6.188754936908369,27.654587205460256,88.03782589191634,232.8842196337997,Coconut
Thiruvananthapuram,Coconut,sandy,52.0,19.0,27.0,6.035519384444347,24.57224613280832,73.90956363822934,227.33438258031867,Coconut
Thiruvananthapuram,Coconut,sandy,36.0,16.0,32.0,5.811526407711248,26.942534207206897,87.1464892230799,187.1787660255388,Coconut
Thiruvananthapuram,Coconut,sandy,29.0,17.0,47.0,6.244077731575826,26.75383077107012,87.16643361883938,190.91872842957596,Coconut
Thiruvananthapuram,Coconut,sandy,35.0,28.0,53.0,6.413551338247144,27.04123863219181,86.2422493529002,210.337481650055,Coconut
Thiruvananthapuram,Coconut,sandy,44.0,17.0,25.0,5.854983158500015,24.54526104647357,84.27235887866068,237.4572064356061,Coconut
Thiruvananthapuram,Coconut,sandy,29.0,21.0,30.0,6.219257579250766,24.682216421854307,86.17671682163639,168.03366226291436,Coconut
Thiruvananthapuram,Coconut,sandy,55.0,18.0,46.0,5.949998828157496,24.816702338732885,72.36230481805477,246.26008389143945,Coconut
Thiruvananthapuram,Coconut,sandy,36.0,24.0,54.0,6.197185335409428,25.35587808832929,76.87665865614059,233.304109608388,Coconut
Thiruvananthapuram,Coconut,sandy,42.0,27.0,53.0,6.016275046621694,28.449130411696736,84.86874931305331,216.44277669395535,Coconut
Thiruvananthapuram,Coconut,sandy,32.0,26.0,54.0,5.8102241489953625,28.408495208900437,87.7587130748658,168.8482847186783,Coconut
Thiruvananthapuram,Coconut,sandy,34.0,12.0,32.0,6.3858158761327575,25.635590936414182,79.2460995881544,168.81662807985776,Coconut
Thiruvananthapuram,Coconut,sandy,26.0,28.0,45.0,6.3436800679662655,27.10881393067273,72.33252022041063,155.1575778357481,Coconut
Thiruvananthapuram,Coconut,sandy,40.0,19.0,39.0,5.686881593603497,27.956082173719007,78.9874272108834,245.833342489524,Coconut
Thiruvananthapuram,Coconut,sandy,34.0,10.0,36.0,6.170066888615418,25.489212598073564,74.67538701109747,185.86858532306263,Coconut
Thiruvananthapuram,Coconut,sandy,44.0,20.0,45.0,6.479174166332748,29.935966024768398,85.19636584353246,191.01617879853416,Coconut
Thiruvananthapuram,Coconut,sandy,28.0,15.0,31.0,6.138013533502968,26.62532639900099,74.05079125047885,184.58129162506225,Coconut
Thiruvananthapuram,Coconut,sandy,29.0,28.0,48.0,5.922957074545904,25.33479559171621,77.63918702849632,184.06415493538503,Coconut
Thiruvananthapuram,Coconut,sandy,48.0,21.0,41.0,6.476531050339735,29.351489450219685,75.52629558176706,238.66400658067275,Coconut
Thiruvananthapuram,Coconut,sandy,34.0,23.0,29.0,6.180150587044557,24.218734217624117,79.95346206858969,162.819792256927,Coconut
Thiruvananthapuram,Coconut,sandy,54.0,20.0,53.0,5.780758968718665,28.60424456874505,73.01894348602836,183.42007929189143,Coconut
Thiruvananthapuram,Coconut,sandy,45.0,17.0,33.0,5.722014486144283,28.660617008717917,72.00663386103079,188.03792983487384,Coconut
Thiruvananthapuram,Coconut,sandy,35.0,10.0,27.0,5.515342091939914,27.285565071958302,73.88963802808604,241.47928984841093,Coconut
Thiruvananthapuram,Coconut,sandy,36.0,11.0,36.0,6.198644864754843,27.91103342582892,74.69815497590288,195.71264552245844,Coconut
Thiruvananthapuram,Coconut,sandy,51.0,28.0,49.0,5.67016668977175,27.98447050503281,80.06991800438513,194.25769426328824,Coconut
Thiruvananthapuram,Coconut,sandy,34.0,24.0,36.0,5.803989071422008,29.5211534489508,88.64951655162602,204.97006995040132,Coconut
Thiruvananthapuram,Coconut,sandy,53.0,25.0,47.0,6.12777615023125,26.49976948617076,87.18162224989682,157.3371314667188,Coconut
Thiruvananthapuram,Coconut,sandy,40.0,29.0,49.0,5.812871944475296,25.77814669342644,73.40104191717847,249.0190314989771,Coconut
Thiruvananthapuram,Coconut,sandy,42.0,19.0,34.0,6.241401312655026,24.064757524965525,82.13972451807986,189.7841111250821,Coconut
Thiruvananthapuram,Coconut,sandy,51.0,16.0,34.0,6.412169166533301,25.64057294350934,74.06840287260799,199.99977260735295,Coconut
Thiruvananthapuram,Coconut,sandy,50.0,25.0,38.0,6.194299527934226,24.12389521960657,79.74711859404997,216.65616226832947,Coconut
Thiruvananthapuram,Coconut,sandy,48.0,21.0,28.0,6.316865383280415,26.545616325926236,71.83498231437798,169.79627988613709,Coconut
Thiruvananthapuram,Coconut,sandy,39.0,12.0,52.0,6.201070795352402,24.4431094716355,80.18736978336867,220.69322218613723,Coconut
Thiruvananthapuram,Coconut,sandy,47.0,13.0,34.0,5.777758135458463,27.9525389849256,74.62365629626315,208.5583702458564,Coconut
Thiruvananthapuram,Coconut,sandy,37.0,16.0,45.0,5.841818394979819,26.43105760835397,71.86214044683999,173.8898702050362,Coconut
Thiruvananthapuram,Coconut,sandy,48.0,25.0,41.0,6.443791853781884,25.05741364575817,78.11642172698164,206.2812130784303,Coconut
